dataset,raw_index,algorithm_raw,algorithm,algo_row,is_paper_row,drop_reason,n_params,n_rank,mode,original_expr,sympy_expr,orig_status,orig_runtime_ms,orig_nodes,orig_params,simpl_nodes,simpl_params,orig_total_size,orig_egraph_nodes,orig_eclass_count,orig_passes,orig_extracted_cost,orig_rendered,sympy_status,sympy_runtime_ms,orig_nodes_sympy,orig_params_sympy,simpl_nodes_sympy,simpl_params_sympy,sympy_total_size,sympy_egraph_nodes,sympy_eclass_count,sympy_passes,sympy_extracted_cost,sympy_rendered
kotanchek,35,EPLEX,EPLEX,6,1,kept,9.0,7.0,egglog-height-guard,exp(((((plog((-0.452-(x1*exp((((-0.248*(x1*((-1.017^2)^2)))^3)-x0)))))*x0)-(exp((plog((exp((exp(-0.67)-x0))-(x1*exp((-0.373-x0)))))-(-0.991^3)))-exp((-1.273-x0))))*x0)-(exp(((exp((-0.864^3))-x0)-x0))-(0.012^3)))),exp(((x0) * (((x0) * (log(abs((-0.452) - ((x1) * (exp((((x1) * (-0.2652989264092079))^(3)) - (x0)))))))) - ((exp((log(abs((exp((0.5117085777865424) - (x0))) - ((x1) * (exp((-0.373) - (x0))))))) - (-0.9732422709999999))) - (exp((-1.273) - (x0)))))) - ((exp(((0.5246769474391045) - (x0)) - (x0))) - (1.728e-6))),saturated,279.960458,67,9,54,9,129,189,119,2,120,exp(((((log(abs((-0.452 - (x1 * exp((((-0.248 * (x1 * (-1.0342889999999998 ** 2.0))) ** 3.0) - x0)))))) * x0) - (exp((log(abs((exp((0.5117085777865424 - x0)) - (x1 * exp((-0.373 - x0)))))) - -0.9732422709999999)) - exp((-1.273 - x0)))) * x0) - (exp(((0.5246769474391045 - x0) - x0)) - 1.728e-06))),saturated,210.481208,50,8,50,8,106,158,103,1,106,exp(((x0 * ((x0 * log(abs((-0.452 - (x1 * exp((((x1 * -0.2652989264092079) ** 3.0) - x0))))))) - (exp((log(abs((exp((0.5117085777865424 - x0)) - (x1 * exp((-0.373 - x0)))))) - -0.9732422709999999)) - exp((-1.273 - x0))))) - (exp(((0.5246769474391045 - x0) - x0)) - 1.728e-06)))
kotanchek,37,EPLEX,EPLEX,8,1,kept,15.0,9.0,egglog-baseline,(((((x1*(((((exp(0.056)^3)-(((x0-0.738)+(exp(exp(0.0))/(exp((0.276*x0))^3)))-0.007))*0.682)+0.84)*exp(0.014)))*exp(plog((exp(0.008)-(x1-(x1*0.787))))))/exp((0.369*((x0-0.953)+(exp(exp(0.0))/exp(exp((0.936*x0))))))))-plog(-0.877))^2),((((((1.9279366106478106) - ((x0) + ((2.718281828459045) / ((exp((x0) * (0.276)))^(3))))) + (1.2316715542521992)) * (0.6916151489960518)) * ((x1) * ((abs((1.0080320855042735) + ((x1) * (-0.21299999999999997)))) / (exp((0.369) * (((x0) - (0.953)) + ((2.718281828459045) / (exp(exp((x0) * (0.936))))))))))) + (0.13124828660995402))^(2),saturated,191.330500,65,15,52,14,270,289,110,2,139,(((((x1 * ((((((1.9209366106478107 - x0) - (2.718281828459045 / (exp((0.276 * x0)) ** 3.0))) + 0.007) * 0.682) + 0.84) * 1.0140984589384923)) * exp(log(abs(((1.0080320855042735 - x1) - (-0.787 * x1)))))) / exp((0.369 * ((x0 - 0.953) + (2.718281828459045 / exp(exp((0.936 * x0)))))))) - -0.13124828660995402) ** 2.0),saturated,207.918042,44,12,42,11,246,260,90,2,113,((((((0.147314026736159 * abs((x1 + -4.732545002367482))) * x1) * (((1.9279366106478106 - x0) - (2.718281828459045 / (exp((x0 * 0.276)) ** 3.0))) + 1.2316715542521992)) / exp((0.369 * ((x0 + -0.953) + (2.718281828459045 / exp(exp((x0 * 0.936)))))))) + 0.13124828660995402) ** 2.0)
kotanchek,37,EPLEX,EPLEX,8,1,kept,15.0,9.0,egglog-height-guard,(((((x1*(((((exp(0.056)^3)-(((x0-0.738)+(exp(exp(0.0))/(exp((0.276*x0))^3)))-0.007))*0.682)+0.84)*exp(0.014)))*exp(plog((exp(0.008)-(x1-(x1*0.787))))))/exp((0.369*((x0-0.953)+(exp(exp(0.0))/exp(exp((0.936*x0))))))))-plog(-0.877))^2),((((((1.9279366106478106) - ((x0) + ((2.718281828459045) / ((exp((x0) * (0.276)))^(3))))) + (1.2316715542521992)) * (0.6916151489960518)) * ((x1) * ((abs((1.0080320855042735) + ((x1) * (-0.21299999999999997)))) / (exp((0.369) * (((x0) - (0.953)) + ((2.718281828459045) / (exp(exp((x0) * (0.936))))))))))) + (0.13124828660995402))^(2),timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout,saturated,366.968334,44,12,44,12,175,245,139,2,120,((((((1.9279366106478106 - (x0 + (2.718281828459045 / (exp((x0 * 0.276)) ** 3.0)))) + 1.2316715542521992) * 0.6916151489960518) * (x1 * (abs((1.0080320855042735 + (x1 * -0.21299999999999997))) / exp((0.369 * ((x0 + -0.953) + (2.718281828459045 / exp(exp((x0 * 0.936)))))))))) + 0.13124828660995402) ** 2.0)
kotanchek,38,EPLEX,EPLEX,9,1,kept,11.0,7.0,egglog-baseline,((x1+x0)*(0.314*((x1+0.335)/exp((x1-((0.098-(0.184/exp(((exp((((0.146^3)-x0)-(exp((0.196-x1))-exp(0.107))))-0.178)-x0))))+(x0/exp(((x0-1.218)+(exp(((exp(0.336)-x1)*x1))-0.023)))))))))),((x1) + (x0)) * ((0.314) * (((x1) + (0.335)) / (exp((x1) - (((9.8e-2) - ((0.184) / (exp(((exp(((3.1121359999999993e-3) - (x0)) - ((exp((0.196) - (x1))) - (1.1129342544793257)))) - (0.178)) - (x0))))) + ((x0) / (exp(((x0) + (exp((x1) * ((1.3993390248109305) - (x1))))) + (-1.2409999999999999))))))))),saturated,257.701209,53,11,49,11,122,135,76,2,115,((x1 + x0) * (0.314 * ((x1 + 0.335) / exp((((x1 - (x0 / exp(((x0 + -1.218) + (exp(((1.3993390248109305 - x1) * x1)) - 0.023))))) - 0.098) + (0.184 / exp(((exp(((0.0031121359999999993 - x0) - (exp((0.196 - x1)) - 1.1129342544793257))) - 0.178) - x0)))))))),saturated,231.742250,47,10,47,10,118,130,72,2,108,((x1 + x0) * (0.314 * ((x1 + 0.335) / exp((((x1 - (x0 / exp(((x0 + exp((x1 * (1.3993390248109305 - x1)))) + -1.2409999999999999)))) - 0.098) + (0.184 / exp(((exp(((0.0031121359999999993 - x0) - (exp((0.196 - x1)) - 1.1129342544793257))) - 0.178) - x0))))))))
kotanchek,38,EPLEX,EPLEX,9,1,kept,11.0,7.0,egglog-height-guard,((x1+x0)*(0.314*((x1+0.335)/exp((x1-((0.098-(0.184/exp(((exp((((0.146^3)-x0)-(exp((0.196-x1))-exp(0.107))))-0.178)-x0))))+(x0/exp(((x0-1.218)+(exp(((exp(0.336)-x1)*x1))-0.023)))))))))),((x1) + (x0)) * ((0.314) * (((x1) + (0.335)) / (exp((x1) - (((9.8e-2) - ((0.184) / (exp(((exp(((3.1121359999999993e-3) - (x0)) - ((exp((0.196) - (x1))) - (1.1129342544793257)))) - (0.178)) - (x0))))) + ((x0) / (exp(((x0) + (exp((x1) * ((1.3993390248109305) - (x1))))) + (-1.2409999999999999))))))))),saturated,366.513875,53,11,49,11,124,180,111,2,115,((x1 + x0) * (0.314 * ((x1 + 0.335) / exp((x1 - ((0.098 - (0.184 / exp(((exp(((0.0031121359999999993 - x0) - (exp((0.196 - x1)) - 1.1129342544793257))) - 0.178) - x0)))) + (x0 / exp(((x0 + -1.218) + (exp(((1.3993390248109305 - x1) * x1)) - 0.023)))))))))),saturated,210.310167,47,10,47,10,118,171,105,1,108,((x1 + x0) * (0.314 * ((x1 + 0.335) / exp((x1 - ((0.098 - (0.184 / exp(((exp(((0.0031121359999999993 - x0) - (exp((0.196 - x1)) - 1.1129342544793257))) - 0.178) - x0)))) + (x0 / exp(((x0 + exp((x1 * (1.3993390248109305 - x1)))) + -1.2409999999999999)))))))))
kotanchek,40,EPLEX,EPLEX,11,1,kept,11.0,5.0,egglog-baseline,(((((exp((-0.768-x0))*(1.168*(x0/(-0.199))))^3)^2)+(x1*exp((-1.208-x0))))/((1.584*(exp((-1.119-x0))*x1))+((exp(x0)*(0.647*exp((x0*(exp((0.044-x0))*(0.734*(x1/(-0.158))))))))+1.494))),(((((x0) * ((exp((-0.768) - (x0))) * (-5.869346733668341)))^(3))^(2)) + ((x1) * (exp((-1.208) - (x0))))) * ((0.6313131313131313) / ((((x1) * (exp((-1.119) - (x0)))) + (0.943181818181818)) + ((exp((x0) * ((x1) * ((exp((4.4e-2) - (x0))) * (-4.6455696202531644))))) * ((exp(x0)) * (0.40845959595959597))))),saturated,193.521792,51,11,47,9,153,166,80,2,112,(((((exp((-0.768 - x0)) * (x0 * -5.869346733668341)) ** 3.0) ** 2.0) + (x1 * exp((-1.208 - x0)))) / ((1.584 * (exp((-1.119 - x0)) * x1)) + ((exp(x0) * (0.647 * exp((x0 * (exp((0.044 - x0)) * (x1 * -4.6455696202531644)))))) + 1.494))),saturated,176.421459,47,9,47,9,151,164,80,1,112,(((((x0 * (exp((-0.768 - x0)) * -5.869346733668341)) ** 3.0) ** 2.0) + (x1 * exp((-1.208 - x0)))) * (0.6313131313131313 / (((x1 * exp((-1.119 - x0))) + 0.943181818181818) + (exp((x0 * (x1 * (exp((0.044 - x0)) * -4.6455696202531644)))) * (exp(x0) * 0.40845959595959597)))))
kotanchek,40,EPLEX,EPLEX,11,1,kept,11.0,5.0,egglog-height-guard,(((((exp((-0.768-x0))*(1.168*(x0/(-0.199))))^3)^2)+(x1*exp((-1.208-x0))))/((1.584*(exp((-1.119-x0))*x1))+((exp(x0)*(0.647*exp((x0*(exp((0.044-x0))*(0.734*(x1/(-0.158))))))))+1.494))),(((((x0) * ((exp((-0.768) - (x0))) * (-5.869346733668341)))^(3))^(2)) + ((x1) * (exp((-1.208) - (x0))))) * ((0.6313131313131313) / ((((x1) * (exp((-1.119) - (x0)))) + (0.943181818181818)) + ((exp((x0) * ((x1) * ((exp((4.4e-2) - (x0))) * (-4.6455696202531644))))) * ((exp(x0)) * (0.40845959595959597))))),saturated,227.702208,51,11,47,9,205,273,135,2,112,(((((exp((-0.768 - x0)) * (x0 * -5.869346733668341)) ** 3.0) ** 2.0) + (x1 * exp((-1.208 - x0)))) / ((1.584 * (exp((-1.119 - x0)) * x1)) + ((exp(x0) * (0.647 * exp((x0 * (exp((0.044 - x0)) * (x1 * -4.6455696202531644)))))) + 1.494))),saturated,194.243666,47,9,47,9,193,259,131,1,112,(((((x0 * (exp((-0.768 - x0)) * -5.869346733668341)) ** 3.0) ** 2.0) + (x1 * exp((-1.208 - x0)))) * (0.6313131313131313 / (((x1 * exp((-1.119 - x0))) + 0.943181818181818) + (exp((x0 * (x1 * (exp((0.044 - x0)) * -4.6455696202531644)))) * (exp(x0) * 0.40845959595959597)))))
kotanchek,41,EPLEX,EPLEX,12,1,kept,13.0,10.0,egglog-baseline,(((1.094^2)*(x1+(0.398/exp(((x1+0.021)+x1)))))/(exp((((0.301^2)*(((((0.479^2)*(x1-0.212))*(x1-0.272))^2)+exp(x0)))/0.438))-(-0.946/exp((plog((-0.231-(0.284/exp(((1.129-x0)^2)))))-((1.129-x0)^2)))))),((1.1968360000000002) * ((x1) + ((0.398) / (exp((x1) + ((x1) + (2.1e-2))))))) / ((exp((((((0.22944099999999998) * ((x1) - (0.212))) * ((x1) - (0.272)))^(2)) + (exp(x0))) * (0.20685159817351595))) + ((0.946) / (exp((log(abs((-0.231) - ((0.284) / (exp(((1.129) - (x0))^(2))))))) - (((1.129) - (x0))^(2)))))),saturated,189.165000,60,13,52,12,105,121,79,2,135,((1.1968360000000002 * (x1 + (0.398 / exp(((x1 + 0.021) + x1))))) / (exp((((((0.22944099999999998 * (x1 - 0.212)) * (x1 - 0.272)) ** 2.0) + exp(x0)) * 0.20685159817351595)) - (-0.946 / exp((log(abs((-0.231 - (0.284 / exp(((1.129 - x0) ** 2.0)))))) - ((1.129 - x0) ** 2.0)))))),saturated,172.001333,52,12,52,12,106,122,79,1,135,((1.1968360000000002 * (x1 + (0.398 / exp((x1 + (x1 + 0.021)))))) / (exp((((((0.22944099999999998 * (x1 - 0.212)) * (x1 - 0.272)) ** 2.0) + exp(x0)) * 0.20685159817351595)) + (0.946 / exp((log(abs((-0.231 - (0.284 / exp(((1.129 - x0) ** 2.0)))))) - ((1.129 - x0) ** 2.0))))))
kotanchek,41,EPLEX,EPLEX,12,1,kept,13.0,10.0,egglog-height-guard,(((1.094^2)*(x1+(0.398/exp(((x1+0.021)+x1)))))/(exp((((0.301^2)*(((((0.479^2)*(x1-0.212))*(x1-0.272))^2)+exp(x0)))/0.438))-(-0.946/exp((plog((-0.231-(0.284/exp(((1.129-x0)^2)))))-((1.129-x0)^2)))))),((1.1968360000000002) * ((x1) + ((0.398) / (exp((x1) + ((x1) + (2.1e-2))))))) / ((exp((((((0.22944099999999998) * ((x1) - (0.212))) * ((x1) - (0.272)))^(2)) + (exp(x0))) * (0.20685159817351595))) + ((0.946) / (exp((log(abs((-0.231) - ((0.284) / (exp(((1.129) - (x0))^(2))))))) - (((1.129) - (x0))^(2)))))),saturated,229.454417,60,13,52,12,145,207,123,2,135,((1.1968360000000002 * (x1 + (0.398 / exp(((x1 + 0.021) + x1))))) / (exp((((((0.22944099999999998 * (x1 - 0.212)) * (x1 - 0.272)) ** 2.0) + exp(x0)) * 0.20685159817351595)) - (-0.946 / exp((log(abs((-0.231 - (0.284 / exp(((1.129 - x0) ** 2.0)))))) - ((1.129 - x0) ** 2.0)))))),saturated,195.236667,52,12,52,12,145,207,123,1,135,((1.1968360000000002 * (x1 + (0.398 / exp((x1 + (x1 + 0.021)))))) / (exp((((((0.22944099999999998 * (x1 - 0.212)) * (x1 - 0.272)) ** 2.0) + exp(x0)) * 0.20685159817351595)) + (0.946 / exp((log(abs((-0.231 - (0.284 / exp(((1.129 - x0) ** 2.0)))))) - ((1.129 - x0) ** 2.0))))))
kotanchek,42,EPLEX,EPLEX,13,1,kept,9.0,7.0,egglog-baseline,((((x0^3)+(0.063*(1.448^3)))/(4.117+((x0^3)^3)))+(0.468*(0.455*(x1*(((0.221+(x0^3))/(0.956+((x0^2)^3)))+((0.269*0.303)/(0.657+((x0^3)^3)))))))),((((x0)^(3)) + (0.19126972569599998)) / ((4.117) + (((x0)^(3))^(3)))) + ((x1) * ((((((x0)^(3)) + (0.221)) / ((0.956) + (((x0)^(2))^(3)))) + ((8.1507e-2) / ((((x0)^(3))^(3)) + (0.657)))) * (0.21294000000000002))),saturated,186.930459,49,10,41,7,65,76,50,2,122,((((x0 ** 3.0) + 0.19126972569599998) / (4.117 + ((x0 ** 3.0) ** 3.0))) + (0.21294000000000002 * (x1 * (((0.221 + (x0 ** 3.0)) / (0.956 + ((x0 ** 2.0) ** 3.0))) + (0.081507 / (0.657 + ((x0 ** 3.0) ** 3.0))))))),saturated,169.550792,41,7,41,7,65,76,50,1,122,((((x0 ** 3.0) + 0.19126972569599998) / (4.117 + ((x0 ** 3.0) ** 3.0))) + (x1 * (((((x0 ** 3.0) + 0.221) / (0.956 + ((x0 ** 2.0) ** 3.0))) + (0.081507 / (((x0 ** 3.0) ** 3.0) + 0.657))) * 0.21294000000000002)))
kotanchek,42,EPLEX,EPLEX,13,1,kept,9.0,7.0,egglog-height-guard,((((x0^3)+(0.063*(1.448^3)))/(4.117+((x0^3)^3)))+(0.468*(0.455*(x1*(((0.221+(x0^3))/(0.956+((x0^2)^3)))+((0.269*0.303)/(0.657+((x0^3)^3)))))))),((((x0)^(3)) + (0.19126972569599998)) / ((4.117) + (((x0)^(3))^(3)))) + ((x1) * ((((((x0)^(3)) + (0.221)) / ((0.956) + (((x0)^(2))^(3)))) + ((8.1507e-2) / ((((x0)^(3))^(3)) + (0.657)))) * (0.21294000000000002))),saturated,215.292875,49,10,41,7,94,134,79,2,122,((((x0 ** 3.0) + 0.19126972569599998) / (4.117 + ((x0 ** 3.0) ** 3.0))) + (0.21294000000000002 * (x1 * (((0.221 + (x0 ** 3.0)) / (0.956 + ((x0 ** 2.0) ** 3.0))) + (0.081507 / (0.657 + ((x0 ** 3.0) ** 3.0))))))),saturated,187.123459,41,7,41,7,94,134,79,1,122,((((x0 ** 3.0) + 0.19126972569599998) / (4.117 + ((x0 ** 3.0) ** 3.0))) + (x1 * (((((x0 ** 3.0) + 0.221) / (0.956 + ((x0 ** 2.0) ** 3.0))) + (0.081507 / (((x0 ** 3.0) ** 3.0) + 0.657))) * 0.21294000000000002)))
kotanchek,43,EPLEX,EPLEX,14,1,kept,16.0,1.0,egglog-baseline,(plog(exp((exp(((-0.425*x0)^3))^3)))/exp((((((-1.445^2)/(0.951-(-0.668^3)))-(-0.003+plog(((x1+0.327)+0.383))))-(-0.39+((-0.795^3)/(((-0.668^2)/(1.455-(-0.004+(-0.448^3))))-(-0.264+plog(((x1-(exp(((-0.273*(-0.286))^3))^3))-plog((x1+0.912)))))))))-x0))),(log(abs(exp((exp(((x0) * (-0.425))^(3)))^(3))))) / (exp((((-1.6686535037591643) - (log(abs((x1) + (0.71))))) - ((-0.39) + ((-0.5024598750000001) / ((-2.4088040382776454e-2) - (log(abs(((x1) - (1.0014289512196342)) - (log(abs((x1) + (0.912))))))))))) - (x0))),saturated,213.039083,78,17,40,8,66,78,60,2,95,(log(abs(exp((exp(((-0.425 * x0) ** 3.0)) ** 3.0)))) / exp(((((-1.6686535037591643 - log(abs((0.71 + x1)))) - -0.39) - (-0.5024598750000001 / (-0.024088040382776454 - log(abs(((x1 - 1.0014289512196342) - log(abs((x1 + 0.912))))))))) - x0))),saturated,271.144250,40,8,40,8,66,78,60,2,95,(log(abs(exp((exp(((x0 * -0.425) ** 3.0)) ** 3.0)))) / exp(((((-1.6686535037591643 - log(abs((x1 + 0.71)))) - -0.39) - (-0.5024598750000001 / (-0.024088040382776454 - log(abs(((x1 - 1.0014289512196342) - log(abs((x1 + 0.912))))))))) - x0)))
kotanchek,43,EPLEX,EPLEX,14,1,kept,16.0,1.0,egglog-height-guard,(plog(exp((exp(((-0.425*x0)^3))^3)))/exp((((((-1.445^2)/(0.951-(-0.668^3)))-(-0.003+plog(((x1+0.327)+0.383))))-(-0.39+((-0.795^3)/(((-0.668^2)/(1.455-(-0.004+(-0.448^3))))-(-0.264+plog(((x1-(exp(((-0.273*(-0.286))^3))^3))-plog((x1+0.912)))))))))-x0))),(log(abs(exp((exp(((x0) * (-0.425))^(3)))^(3))))) / (exp((((-1.6686535037591643) - (log(abs((x1) + (0.71))))) - ((-0.39) + ((-0.5024598750000001) / ((-2.4088040382776454e-2) - (log(abs(((x1) - (1.0014289512196342)) - (log(abs((x1) + (0.912))))))))))) - (x0))),saturated,271.978417,78,17,40,8,119,174,109,2,95,(log(abs(exp((exp(((-0.425 * x0) ** 3.0)) ** 3.0)))) / exp((((-1.6686535037591643 - log(abs((0.71 + x1)))) - (-0.39 + (-0.5024598750000001 / (-0.024088040382776454 - log(abs(((x1 - 1.0014289512196342) - log(abs((x1 + 0.912)))))))))) - x0))),saturated,210.862250,40,8,40,8,103,152,97,1,95,(log(abs(exp((exp(((x0 * -0.425) ** 3.0)) ** 3.0)))) / exp((((-1.6686535037591643 - log(abs((x1 + 0.71)))) - (-0.39 + (-0.5024598750000001 / (-0.024088040382776454 - log(abs(((x1 - 1.0014289512196342) - log(abs((x1 + 0.912)))))))))) - x0)))
kotanchek,44,EPLEX,EPLEX,15,1,kept,9.0,5.0,egglog-baseline,plog(((1.116+plog(((1.045-(-0.287^2))+0.176)))-(x0*((-0.057*(x1/plog(((((x1^3)+exp((x0^3)))/((-0.083+(x1+(plog(-0.146)^3)))^3))-1.194))))+0.071)))),log(abs((1.3809524506836302) - ((x0) * ((((x1) * (-5.7e-2)) / (log(abs(((((x1)^(3)) + (exp((x0)^(3)))) / (((x1) + (-7.206868039343769))^(3))) + (-1.194))))) + (7.1e-2))))),saturated,196.459666,47,9,34,6,65,74,49,2,89,log(abs((1.3809524506836302 - (x0 * ((-0.057 * (x1 / log(abs(((((x1 ** 3.0) + exp((x0 ** 3.0))) / ((-0.083 + (x1 + (-1.9241486572738007 ** 3.0))) ** 3.0)) - 1.194))))) + 0.071))))),saturated,184.510917,30,5,30,5,52,60,42,1,75,log(abs((1.3809524506836302 - (x0 * (((x1 * -0.057) / log(abs(((((x1 ** 3.0) + exp((x0 ** 3.0))) / ((x1 + -7.206868039343769) ** 3.0)) + -1.194)))) + 0.071)))))
kotanchek,44,EPLEX,EPLEX,15,1,kept,9.0,5.0,egglog-height-guard,plog(((1.116+plog(((1.045-(-0.287^2))+0.176)))-(x0*((-0.057*(x1/plog(((((x1^3)+exp((x0^3)))/((-0.083+(x1+(plog(-0.146)^3)))^3))-1.194))))+0.071)))),log(abs((1.3809524506836302) - ((x0) * ((((x1) * (-5.7e-2)) / (log(abs(((((x1)^(3)) + (exp((x0)^(3)))) / (((x1) + (-7.206868039343769))^(3))) + (-1.194))))) + (7.1e-2))))),timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout,saturated,205.330875,30,5,30,5,75,110,69,1,75,log(abs((1.3809524506836302 - (x0 * (((x1 * -0.057) / log(abs(((((x1 ** 3.0) + exp((x0 ** 3.0))) / ((x1 + -7.206868039343769) ** 3.0)) + -1.194)))) + 0.071)))))
kotanchek,48,EPLEX,EPLEX,19,1,kept,12.0,9.0,egglog-baseline,(exp(((plog((-0.446-x0))-x0)^3))/((exp((0.936+(0.405+((-0.841-x0)*exp((-0.009-plog((((plog(((0.055-x1)-x1))-0.527)^3)-(0.172-plog(0.434))))))))))-plog(0.161))-plog(((plog(((plog((0.152-0.013))-0.944)-x0))-x0)-x1)))),(exp(((log(abs((-0.446) - (x0)))) - (x0))^(3))) / (((exp((((-0.841) - (x0)) * (exp((-9.0e-3) - (log(abs((((log(abs(((5.5e-2) - (x1)) - (x1)))) - (0.527))^(3)) - (1.0067107448817323))))))) + (1.3410000000000002))) + (1.8263509139976741)) - (log(abs(((log(abs((-2.9172813458514453) - (x0)))) - (x0)) - (x1))))),saturated,289.828875,64,13,50,9,68,80,66,2,113,(exp(((log(abs((-0.446 - x0))) - x0) ** 3.0)) / ((exp((1.3410000000000002 + ((-0.841 - x0) * exp((-0.009 - log(abs((((log(abs(((0.055 - x1) - x1))) - 0.527) ** 3.0) - 1.0067107448817323)))))))) - -1.8263509139976741) - log(abs(((log(abs((-2.9172813458514453 - x0))) - x0) - x1))))),saturated,227.010875,50,9,50,9,69,81,66,1,113,(exp(((log(abs((-0.446 - x0))) - x0) ** 3.0)) / ((exp((((-0.841 - x0) * exp((-0.009 - log(abs((((log(abs(((0.055 - x1) - x1))) - 0.527) ** 3.0) - 1.0067107448817323)))))) + 1.3410000000000002)) + 1.8263509139976741) - log(abs(((log(abs((-2.9172813458514453 - x0))) - x0) - x1)))))
kotanchek,48,EPLEX,EPLEX,19,1,kept,12.0,9.0,egglog-height-guard,(exp(((plog((-0.446-x0))-x0)^3))/((exp((0.936+(0.405+((-0.841-x0)*exp((-0.009-plog((((plog(((0.055-x1)-x1))-0.527)^3)-(0.172-plog(0.434))))))))))-plog(0.161))-plog(((plog(((plog((0.152-0.013))-0.944)-x0))-x0)-x1)))),(exp(((log(abs((-0.446) - (x0)))) - (x0))^(3))) / (((exp((((-0.841) - (x0)) * (exp((-9.0e-3) - (log(abs((((log(abs(((5.5e-2) - (x1)) - (x1)))) - (0.527))^(3)) - (1.0067107448817323))))))) + (1.3410000000000002))) + (1.8263509139976741)) - (log(abs(((log(abs((-2.9172813458514453) - (x0)))) - (x0)) - (x1))))),timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout,saturated,200.641750,50,9,50,9,109,164,109,1,113,(exp(((log(abs((-0.446 - x0))) - x0) ** 3.0)) / ((exp((((-0.841 - x0) * exp((-0.009 - log(abs((((log(abs(((0.055 - x1) - x1))) - 0.527) ** 3.0) - 1.0067107448817323)))))) + 1.3410000000000002)) + 1.8263509139976741) - log(abs(((log(abs((-2.9172813458514453 - x0))) - x0) - x1)))))
kotanchek,50,EPLEX,EPLEX,21,1,kept,12.0,7.0,egglog-baseline,exp((0.108+plog(((x1+0.553)*(exp((x0+plog(plog(((exp((x1+plog(plog(((0.212/(plog(0.252)^2))+(-1.105*exp(((0.282^2)^2))))))))/exp(-1.087))+(-1.087*exp(((0.06^2)^2))))))))/((0.363^2)-exp((((0.197*plog(((0.594-plog((exp(x0)^3)))^3)))^3)*x0)))))))),exp((0.108) + (log(abs(((x1) + (0.553)) * ((exp((x0) + (log(abs(log(abs(((exp((x1) + (-7.778923958893129))) / (0.33722665767618487)) + (-1.0870140876112875)))))))) / ((0.131769) - (exp((x0) * (((0.197) * (log(abs(((0.594) - (log(abs((exp(x0))^(3)))))^(3)))))^(3)))))))))),saturated,189.177833,75,12,56,10,101,115,84,2,131,exp((0.108 + log(abs((exp((x0 + log(abs(log(abs(((exp((x1 + log(abs(log(abs(((0.212 / (-1.3783261914707137 ** 2.0)) + -1.1120102368047844))))))) / 0.33722665767618487) + -1.0870140876112875))))))) * ((x1 + 0.553) / (0.131769 - exp((((0.197 * log(abs(((0.594 - log(abs((exp(x0) ** 3.0)))) ** 3.0)))) ** 3.0) * x0))))))))),saturated,175.807916,46,8,46,8,84,95,68,1,106,exp((0.108 + log(abs(((x1 + 0.553) * (exp((x0 + log(abs(log(abs(((exp((x1 + -7.778923958893129)) / 0.33722665767618487) + -1.0870140876112875))))))) / (0.131769 - exp((x0 * ((0.197 * log(abs(((0.594 - log(abs((exp(x0) ** 3.0)))) ** 3.0)))) ** 3.0))))))))))
kotanchek,50,EPLEX,EPLEX,21,1,kept,12.0,7.0,egglog-height-guard,exp((0.108+plog(((x1+0.553)*(exp((x0+plog(plog(((exp((x1+plog(plog(((0.212/(plog(0.252)^2))+(-1.105*exp(((0.282^2)^2))))))))/exp(-1.087))+(-1.087*exp(((0.06^2)^2))))))))/((0.363^2)-exp((((0.197*plog(((0.594-plog((exp(x0)^3)))^3)))^3)*x0)))))))),exp((0.108) + (log(abs(((x1) + (0.553)) * ((exp((x0) + (log(abs(log(abs(((exp((x1) + (-7.778923958893129))) / (0.33722665767618487)) + (-1.0870140876112875)))))))) / ((0.131769) - (exp((x0) * (((0.197) * (log(abs(((0.594) - (log(abs((exp(x0))^(3)))))^(3)))))^(3)))))))))),timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout,saturated,328.157833,46,8,46,8,106,158,103,1,106,exp((0.108 + log(abs(((x1 + 0.553) * (exp((x0 + log(abs(log(abs(((exp((x1 + -7.778923958893129)) / 0.33722665767618487) + -1.0870140876112875))))))) / (0.131769 - exp((x0 * ((0.197 * log(abs(((0.594 - log(abs((exp(x0) ** 3.0)))) ** 3.0)))) ** 3.0))))))))))
kotanchek,52,EPLEX,EPLEX,23,1,kept,5.0,5.0,egglog-baseline,exp((((x0/(((x1+((-0.218-1.122)^3))^2)+(((x0/(1.193^3))^2)+0.288)))+(-0.144-(0.048+0.5)))-exp(((x0/(-0.717-(0.552+1.222)))^2)))),exp((((x0) / ((((x1) + (-2.4061040000000005))^(2)) + ((((x0) / (1.6979360570000002))^(2)) + (0.288)))) + (-0.692)) - (exp(((x0) / (-2.491))^(2)))),saturated,295.972333,39,10,27,5,52,61,42,2,76,exp((((x0 / (((x1 + (-1.34 ** 3.0)) ** 2.0) + (((x0 / 1.6979360570000002) ** 2.0) + 0.288))) + -0.692) - exp(((x0 / -2.491) ** 2.0)))),saturated,360.217291,25,5,25,5,48,56,38,1,69,exp((((x0 / (((x1 + -2.4061040000000005) ** 2.0) + (((x0 / 1.6979360570000002) ** 2.0) + 0.288))) + -0.692) - exp(((x0 / -2.491) ** 2.0))))
